Y,Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Distance_to_LA,Distance_to_SanDiego,Distance_to_SanJose,Distance_to_SanFrancisco
286600.0,8.0082,16,4277,565,1642,549,33.57,-117.66,12415.327726579,76047.9939073743,105738.716152761,567598.768472972,635632.88498445
147300.0,3.8816,27,2744,464,1340,452,38.65,-121.29,69174.1387584928,579390.014478751,757724.644991296,155425.954593622,139394.621145504
311600.0,5.0453,33,2757,489,1201,481,37.37,-122.04,12336.8933759582,503473.541241005,681771.87972499,13546.1458939452,56630.5673924288
154300.0,4.0729,4,9849,1780,4546,1598,34.58,-118.03,76336.6718123652,61879.1346833508,222350.42859339,463353.655307489,531094.830682954
174400.0,4.4118,31,3395,742,1886,737,33.93,-118.01,24010.2393106654,25473.4149120405,156368.55964826,516175.513546072,584210.55973946
187500.0,1.5954,27,2456,1111,4137,1104,34.06,-118.29,20477.4538105394,4353.38239033027,182557.620565579,488291.212969961,556312.85668
325800.0,3.6458,44,941,230,493,206,34.0,-118.46,4676.71480211248,20763.9105119505,186935.087105877,483381.464934865,551326.912503186
374100.0,3.9783,52,2946,695,1258,650,34.08,-118.37,14351.0187034458,12038.0585707851,188695.742411463,481813.506195624,549822.112250218
182900.0,4.0061,30,2513,476,1611,472,33.85,-117.97,17502.9972750301,33807.4134020292,146836.379403173,525283.218962932,593316.618557151
130000.0,2.8097,11,7353,1482,3571,1308,34.86,-118.34,94754.9570920259,90252.4388173321,262137.120767361,421453.48596642,489142.310811505
112500.0,1.6,39,461,129,381,123,37.79,-122.25,4042.11469450141,550230.006421439,729033.082182706,59534.201800604,16032.2278575783
186500.0,3.4837,35,1654,323,1065,354,33.78,-117.92,16173.4566992696,42525.755907976,137785.42239339,534181.36625277,602213.039486493
123200.0,2.0326,19,11391,3093,7178,2905,32.79,-116.95,23507.302829774,184697.681573979,21397.6848645204,676433.970787281,744460.804943327
309300.0,4.1875,24,2814,675,1463,620,34.17,-118.46,17495.7631612018,23834.4875497067,201673.212976577,468822.876550113,536832.168504
71900.0,1.1915,45,1393,294,521,249,41.31,-122.32,146189.265142121,882879.091910225,1059218.11593914,443468.115470833,393304.067661144
195400.0,4.2062,37,1404,257,652,258,33.86,-118.14,12323.0637696683,23417.169306593,156421.396484429,514188.622701272,582198.381275821
125000.0,3.4125,37,1043,196,555,197,37.62,-121.05,63967.6483078457,470450.893767557,649720.874653326,80838.9210041222,122730.358783276
265200.0,4.5167,24,2409,464,1006,403,38.54,-122.62,43295.0393675651,634514.972736001,813789.992811095,148334.208868062,86761.6120516479
246900.0,4.4474,46,442,88,255,94,33.93,-118.37,8249.76996547258,17898.6802632729,175629.83663986,494653.302649794,562608.639892921
91600.0,3.1382,21,3455,706,1605,704,38.67,-121.32,70406.5682397101,582599.393989183,760967.748376971,156654.712708238,139106.607436898
196900.0,3.4904,25,928,195,413,184,38.51,-122.47,41152.3130425264,623700.363645629,803042.809025059,140062.683219233,81912.5355693469
139000.0,2.6701,41,3471,753,1680,710,38.89,-121.08,100523.375000275,594634.865173065,771961.88625373,186915.328822575,171146.027621306
217700.0,4.7917,27,1594,295,1061,320,33.84,-118.09,11950.0109406633,27529.9603213718,151935.247631078,518871.47559476,586887.770901814
82100.0,0.9204,43,987,240,1253,237,38.59,-121.48,57689.6688771336,581843.706080031,760636.333431829,144118.532516374,123071.593820762
375000.0,3.2396,52,2051,552,1400,510,37.78,-122.46,2367.16438821593,561990.915499974,740415.179244086,70291.5424217674,2610.19633560774
184400.0,2.3929,30,2308,674,3034,691,34.07,-118.06,36730.9971407488,17035.4969254229,172163.472154512,501536.195343007,569566.789267457
142600.0,3.07,15,10265,1860,4591,1906,39.76,-121.89,162776.528880202,712513.462162849,890385.884332246,269594.452096204,225766.215967984
186400.0,3.3125,44,901,179,473,179,34.18,-118.38,21494.4804186545,18955.597097277,198236.253527434,472781.446433631,540808.870950437
171000.0,4.2586,26,4129,714,1820,718,32.82,-116.93,27150.9945916903,183390.294836235,24520.6740327042,675106.469522545,743137.811169234
169000.0,3.2788,39,1315,306,1257,298,33.98,-118.21,21636.9657201997,8611.23779546378,171038.814346677,499843.211962047,567864.267028427
46500.0,1.3967,21,1382,327,1469,355,36.1,-119.58,140740.800548296,258131.045559939,436828.312766542,247732.227896653,314404.316046501
278200.0,6.1047,7,10648,1818,6075,1797,37.57,-122.05,7070.26623197271,520289.219929346,699016.931628721,29530.1521308354,40504.6533982336
167900.0,1.7622,34,3978,1073,2725,1035,34.02,-118.35,14399.2876621667,10431.7699127316,182268.213465892,488102.964616839,556099.84494963
352700.0,5.3473,41,1912,308,896,314,34.23,-118.24,34050.0249389337,19769.4720373278,195868.184378946,477228.557880743,545259.42385877
212200.0,4.375,25,1527,325,707,339,37.35,-121.99,15936.9932537447,498806.628925979,677163.052161755,8723.26689480343,61118.7891906428
68800.0,1.7463,19,1629,386,551,214,39.3,-122.51,105220.281823368,696396.926922834,875668.739508141,224976.562312135,169824.567475744
372400.0,8.289,25,1799,233,810,265,33.67,-117.95,5604.36652894131,50416.3725177756,129026.508612363,541662.003593163,609670.958843183
177500.0,3.25,46,2163,470,925,435,37.73,-122.17,4598.07485587451,540565.021234613,719388.138179834,50208.8276093797,23487.3485030967
170400.0,3.8333,34,1473,312,1025,315,33.92,-117.89,28171.6712396796,35771.2424113887,150060.80000127,524421.443487538,592451.585115358
392200.0,8.5574,16,3615,570,1209,559,33.64,-117.88,7048.76540431768,56826.1643769025,122632.570854137,548392.209522812,616409.474168449
118700.0,4.1776,32,1814,320,903,306,33.94,-117.44,55063.5215695613,75134.2265877251,138576.122092941,551675.203168104,619556.351710774
395200.0,4.6852,52,3697,691,1436,671,33.77,-118.13,3649.70437865134,33090.1073928433,147855.811986836,522459.899871552,590446.666845386
161300.0,5.1045,14,2300,335,1001,311,33.87,-117.33,56196.4847098438,86668.011163068,129304.856443669,564374.065013218,632242.617703905
78800.0,2.2723,36,1354,258,771,267,38.67,-121.37,68874.9935484823,584726.272993146,763200.647530486,155306.227489618,136094.590110063
195800.0,5.3661,10,3008,532,1381,522,38.06,-122.15,697.165129784878,567240.58954588,746495.783777969,83675.2086986832,40254.7581668915
51400.0,1.975,26,1289,262,1100,244,36.06,-118.97,184915.763412925,232833.936270679,407205.744036599,296677.193270018,361912.343488726
264200.0,5.7907,20,8068,1217,3489,1259,37.67,-121.77,33354.4002083835,512556.373762651,691794.448519894,38747.8067691725,59301.4103758258
70500.0,3.3681,18,1147,202,717,212,36.3,-119.66,148128.292614983,281132.166029744,459596.986618217,229705.731525914,295562.155277325
253900.0,4.4583,22,1999,415,967,320,37.85,-121.64,21549.8716380112,521244.665787092,700648.720062286,61402.0264149347,70025.0045185089
445000.0,2.2653,40,2657,794,2149,749,34.07,-118.31,19000.9112384339,6420.45056944093,184532.541465654,486246.825430836,554266.670230796
240200.0,5.75,2,2239,321,766,219,37.72,-121.45,37932.0038084902,499685.3713534,679095.472306639,57917.393266391,86487.8696430785
69800.0,3.3472,19,1265,228,755,218,38.65,-121.95,58969.5497455038,609409.265139594,788691.237577072,146253.182609241,106098.142803545
141400.0,3.9702,27,2383,472,2079,494,34.01,-117.9,36085.014824442,32017.0170000452,159437.645155204,516451.758433419,584468.636962186
500001.0,1.2434,52,249,78,396,85,37.8,-122.27,2524.61461566918,552234.051520118,731023.57491033,61415.3521066468,14466.7053815103
159200.0,4.3203,37,1645,308,1077,320,33.97,-118.06,26139.7379356884,19242.1015126551,162551.876597247,509786.670422267,577821.602982826
191800.0,3.5313,15,3221,659,1390,607,34.27,-118.67,26937.7278105621,46097.1590189848,222361.108983975,447900.649076945,515872.673370152
87500.0,2.7399,18,2962,945,1639,851,37.52,-122.21,4382.36946675827,525896.598388459,704209.150657162,34704.1010604479,34309.3308242179
60600.0,2.6875,22,2456,496,1720,417,36.77,-119.69,183311.512856345,329389.821655588,506525.908112639,205359.054568678,267006.282089188
186700.0,5.6629,33,2478,457,1567,446,34.23,-118.42,24938.3599899029,25573.8551892434,204900.080445544,466174.41387272,534203.554064317
500001.0,12.4429,30,1670,219,606,202,32.86,-117.25,1582.89215226712,161468.884024424,18066.7916771068,652553.704377009,720535.948351378
386700.0,8.6123,21,2997,372,1323,372,33.82,-118.05,11238.0935894607,31402.4094174997,148008.453039097,522961.45224299,590981.479996049
230600.0,6.3308,33,4583,648,1760,638,34.03,-117.17,79087.0877987882,98959.7224027285,146141.832537358,562940.043005301,630573.557770062
116100.0,3.8333,32,1143,208,454,188,39.15,-123.1,53613.7856853365,713357.200062797,892710.543386795,227633.821816341,163708.978474251
195600.0,5.5362,7,2191,324,1156,310,33.83,-117.53,40286.4242003156,70320.966747676,128559.326439343,554495.210058356,622468.883554528
250000.0,3.3958,38,1601,352,711,304,33.79,-118.31,5474.00743096583,29794.330510474,160255.247907701,510264.859962467,578182.963292057
87500.0,2.7399,18,2962,945,1639,851,37.52,-122.21,4382.36946675827,525896.598388459,704209.150657162,34704.1010604479,34309.3308242179
152900.0,3.7459,33,3530,700,2959,679,34.01,-117.97,33592.6107450385,25653.6815024104,162341.476294592,512060.008832295,580087.976225337
367100.0,6.0,34,2377,362,1055,362,34.23,-118.23,34718.3445845711,19806.6373187532,195395.992995499,477851.335248865,545881.131929649
206800.0,4.65,36,4569,824,1950,819,37.71,-122.11,10169.9446212923,535386.375755017,714266.596460571,45830.3204496671,29133.4482765506
106300.0,2.1542,27,1782,560,1785,560,32.66,-117.1,3703.14642921513,187744.060242848,8431.57591639145,678672.245621882,746642.002460464
249500.0,6.4696,10,3486,469,1700,483,32.97,-117.13,12881.9732494355,158560.933923904,28421.6350350674,650297.383578562,718324.460213211
145700.0,2.7361,35,804,159,727,179,34.03,-117.95,36288.0511939582,27172.6943716862,163471.601744827,511680.953225331,579702.789849178
331900.0,5.269,36,1407,231,676,231,33.84,-118.34,5297.772355025,25216.4626767927,166246.029174556,504187.86730926,572115.465360253
238000.0,4.9236,43,2104,388,1137,403,37.26,-121.94,26871.3501870738,488535.95229713,666767.633526447,9365.13185340902,71720.0579220809
207200.0,4.2222,24,4248,840,3118,798,33.74,-117.94,13144.4370527869,44620.9905223035,134982.495680648,536332.094289093,604356.603659524
67200.0,2.1806,8,1612,343,1230,330,35.78,-119.23,148667.992229151,212121.77475515,390176.662930195,294072.479735905,361142.140988763
81900.0,2.4943,29,1687,327,864,334,39.4,-121.75,143869.014375217,671605.516794746,849742.10514259,229902.450354059,190254.277877764
195600.0,5.5362,7,2191,324,1156,310,33.83,-117.53,40286.4242003156,70320.966747676,128559.326439343,554495.210058356,622468.883554528
218900.0,5.635,27,2000,310,880,294,33.77,-118.03,7078.20661651616,37063.8941970059,142379.719311597,528392.78055888,596406.615577387
32900.0,1.1471,14,1372,386,436,213,36.0,-116.22,303221.931356127,284347.5923278,375265.225503522,527222.861324199,586422.761085188
152500.0,2.9097,8,2378,638,1410,623,32.81,-116.96,24396.7265772489,182397.128134966,21526.9670336188,674133.462179944,742161.352765307
179200.0,4.6354,16,735,139,299,134,32.74,-117.23,7232.09166453151,173625.1596548,6988.13948652972,664135.391955851,732087.374579798
163300.0,4.119,32,1507,295,1326,324,34.04,-117.97,36724.9598971813,25252.3660475756,165299.944952126,509611.538940754,577634.806398646
207200.0,4.2222,24,4248,840,3118,798,33.74,-117.94,13144.4370527869,44620.9905223035,134982.495680648,536332.094289093,604356.603659524
75700.0,3.3929,52,1121,211,554,187,37.83,-122.29,4442.14980901594,555885.738355823,734696.069973899,65171.505932885,13889.7595464316
50000.0,1.8208,19,1970,431,1166,363,41.09,-123.72,35938.8377661007,918950.874508701,1097928.60959362,446139.360086414,384964.850768835
90300.0,2.0,44,795,181,716,167,33.94,-118.26,15268.7905259781,12570.2913905021,170161.171848226,500251.067354532,568250.601019279
152400.0,4.9167,23,1150,174,572,174,37.99,-121.83,10444.9324679383,543719.760356674,723110.821769197,72990.4533719054,57981.7555696585
196900.0,4.8,21,2196,504,1215,477,33.8,-118.06,8859.83894895685,32769.8730428443,146701.905149725,524055.393450759,592069.378968895
250000.0,4.6719,17,1824,348,934,305,38.48,-121.99,39802.1168571716,595863.246685662,775244.860996873,127548.841028973,87482.9057216748
133900.0,1.9667,44,691,155,613,142,34.04,-118.17,28830.344992304,6923.73794641765,174523.216632852,497235.151308825,565268.678688744
125400.0,1.9928,42,2043,512,1634,501,34.03,-118.35,14463.7286575805,10103.2505582717,183150.33333722,487250.924936228,555250.882372899
254900.0,4.4286,44,3043,619,1316,607,33.84,-118.14,10136.0407775441,25463.8004185888,154624.05019769,515889.058153488,583893.708381245
186500.0,3.4837,35,1654,323,1065,354,33.78,-117.92,16173.4566992696,42525.755907976,137785.42239339,534181.36625277,602213.039486493
275900.0,5.0,32,2970,504,1117,512,38.46,-122.69,32891.8593661101,631611.159465968,810766.536657179,143265.45152117,79569.2376912668
110700.0,3.4792,45,1211,234,1128,261,33.89,-118.21,15451.908045462,18305.1641206136,162943.679629882,507475.835424928,575475.173368966
160200.0,3.2857,16,1683,341,880,327,38.34,-122.69,24839.8277044659,621519.338755953,800544.732575064,131811.062414912,66891.0557539071
329800.0,7.6923,28,794,111,329,109,37.75,-122.12,9207.81797024002,539295.997252147,718225.159895239,50249.052443856,27494.510515957
62300.0,1.8413,28,1442,333,832,286,39.1,-121.57,113085.101008478,634908.051127415,813131.269605506,198224.303138906,165431.642141234
92800.0,3.125,9,5904,1165,3489,1063,34.54,-117.32,114758.652372698,100703.929430762,203381.693703212,515760.645194829,582835.435184748
223000.0,4.6111,45,2019,394,1549,377,33.84,-117.92,19792.532448213,38057.9151078077,143544.219136762,529174.49983402,597209.445640444
67500.0,1.7208,27,2301,640,847,627,33.77,-118.09,5390.52525009375,34438.760375463,145618.83034087,524822.416918584,592821.394328642
67800.0,1.7813,28,1737,521,1764,514,35.77,-119.24,147340.393903454,211507.562353642,389661.378313727,294019.866070706,361139.075641594
199100.0,5.6096,17,2156,435,1400,393,37.41,-121.85,20894.4993884391,495255.01204367,674019.773624832,9116.96278155116,65277.2092168869
347900.0,3.3889,32,3024,784,1323,740,34.03,-118.47,3619.51335233213,20998.9319474481,190074.606663546,480208.918249814,548163.580416511
364300.0,2.0161,52,2705,647,1355,628,37.77,-122.44,3151.86814559306,559972.442554176,738412.169799761,68259.9420756268,883.295951383462
163200.0,4.2,38,1026,190,789,193,33.97,-118.08,25533.0815107943,17641.8658026056,163513.902593149,508561.971723226,576596.281229551
256200.0,7.5,8,2580,372,1111,393,36.85,-119.88,170491.647584233,344584.87857834,522418.099903088,186524.82519113,247910.895490105
240500.0,4.9205,31,1944,343,975,334,37.25,-121.91,29077.244910241,485889.047350963,664162.897015094,9622.78636616391,74220.4602126029
272400.0,6.7385,18,2581,358,1284,377,37.23,-121.8,33148.7054514963,477554.003411093,656020.99769613,14328.506094254,82218.7297312587
69400.0,2.1722,12,7626,1704,2823,1554,33.76,-116.99,68015.8540291267,120173.766595957,117201.927036282,595509.507727346,663261.073667214
179100.0,1.7257,18,3960,1151,2248,1144,38.56,-121.74,53326.498353104,590977.692583385,770147.18239594,136819.91384012,106260.993694876
214300.0,1.721,42,1476,610,1605,545,34.05,-118.3,19344.3096016816,5194.39203891758,182189.100927976,488534.571260057,556552.259219439
320600.0,2.6014,36,1156,309,521,304,34.43,-119.72,3431.23079705085,142057.104436422,304180.452941624,377732.064501917,444463.07365185
108100.0,4.2011,9,3748,644,1955,620,36.22,-119.33,166848.071841804,260494.737994611,437418.936804351,259779.006570966,325106.349379325
112500.0,2.1912,37,378,176,714,156,33.99,-118.23,20989.4268812406,7034.17665766513,173009.849609183,497798.497637434,565817.746803134
252600.0,4.69,36,1089,182,535,170,37.25,-121.93,28257.1413236179,487121.784217133,665349.297937365,10051.8980398058,73140.7596957689
123400.0,3.5036,29,1840,388,1278,368,34.07,-117.67,54143.3997909022,52883.5925005927,157824.38891353,526432.032449922,594348.548759395
175500.0,2.425,17,3667,1209,2636,1054,34.21,-118.43,22538.0139547231,24532.3055356054,203619.150718236,467246.475028781,535271.085696333
256200.0,7.5,8,2580,372,1111,393,36.85,-119.88,170491.647584233,344584.87857834,522418.099903088,186524.82519113,247910.895490105
73800.0,1.75,31,215,62,192,66,37.63,-121.0,66112.4575293309,468979.212993215,648188.673862018,85332.287622716,126934.450833813
324400.0,3.5804,45,3066,659,1287,625,34.14,-118.1,39818.1444821301,16440.234998881,180755.098112423,493317.477755954,561343.482396157
454100.0,4.89,9,6564,1316,1720,904,33.46,-117.74,9817.92156476155,80653.0679390491,98780.7799274034,572056.771357433,640065.205610635
123500.0,3.2073,20,7326,1555,5718,1538,34.01,-117.68,48906.1357617979,52155.7455478445,151769.252175538,530507.649635389,598459.379643182
118800.0,1.625,52,25,5,14,9,32.66,-117.11,2834.23752985859,187220.20890312,7827.33805124571,678087.665718838,746054.321791838
181100.0,5.8686,15,2052,405,1380,409,37.38,-121.86,21561.5893820097,493383.343708315,672070.037922585,5746.99803794504,66736.7971508981
50000.0,1.8208,19,1970,431,1166,363,41.09,-123.72,35938.8377661007,918950.874508701,1097928.60959362,446139.360086414,384964.850768835
254900.0,6.0994,25,2237,331,1121,365,34.18,-118.95,19366.1907266537,66556.3094991933,232493.913347549,439982.058954124,507687.00387304
145500.0,1.2826,48,284,104,422,119,33.96,-118.21,20321.9376456496,10715.7291778156,169222.220615111,501532.146789311,569549.189831265
